"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TEMP"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-24","  90.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-25","  91.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-26","  89.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-27","  88.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-28","  94.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-29","  91.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-11-30","  89.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-01","  85.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-02","  79.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-03","  79.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-04","  79.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-05","  76.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-07","  77.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-08","  75.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-10","  79.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-12","  78.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-13","  80.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-14","  74.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-15","  76.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-16","  78.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-17","  79.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-18","  77.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-19","  78.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-20","  77.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-21","  78.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-22","  77.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-23","  76.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-24","  77.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-25","  78.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-26","  81.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-27","  81.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-28","  79.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-29","  81.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-30","  75.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2015-12-31","  78.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-01","  75.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-02","  81.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-03","  77.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-04","  77.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-05","  79.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-06","  90.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-07","  86.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-08","  88.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-09","  89.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-10","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-11","  83.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-12","  86.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-13","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-14","  86.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-15","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-16","  86.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-17","  84.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-18","  83.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-19","  81.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-20","  81.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-21","  82.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-22","  86.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-24","  80.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-25","  75.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-26","  77.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-27","  72.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-28","  72.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-30","  79.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-01-31","  75.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-01","  80.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-02","  82.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-03","  89.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-04","  87.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-05","  86.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-06","  83.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-07","  80.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-08","  83.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-09","  82.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-10","  83.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-11","  83.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-12","  83.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-13","  82.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-14","  84.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-15","  83.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-16","  95.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-17","  97.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-18","  96.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-19","  94.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-20","  91.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-21","  92.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-22","  86.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-23","  84.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-24","  88.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-25","  91.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-26","  93.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-27","  95.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-28","  99.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-02-29"," 104.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-01"," 105.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-02"," 101.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-03","  96.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-04","  91.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-05","  96.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-06","  97.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-07"," 101.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-08"," 102.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-09"," 103.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-10"," 107.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-11"," 100.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-13","  97.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-14","  98.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-15","  94.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-16","  99.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-17"," 103.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-18","  99.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-19","  91.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-20","  98.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-21"," 100.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-22"," 103.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-24"," 102.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-25"," 100.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-26","  93.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-27","  99.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-28","  94.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-29"," 101.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-30","  99.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-03-31"," 101.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-01","  96.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-02","  99.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-03"," 100.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-04"," 104.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-05"," 101.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-06"," 101.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-07","  98.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-10"," 101.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-13"," 102.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-14"," 103.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-16","  98.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-17"," 102.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-18","  91.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-19"," 101.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-20"," 104.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-21"," 100.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-22"," 101.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-23"," 103.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-24"," 107.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-25"," 104.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-26"," 104.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-04-28"," 101.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2016-05-01"," 105.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2017-02-18","  71.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-03"," 104.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-04","  97.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-05"," 100.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-06","  99.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-07","  98.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-08","  95.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-09","  99.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-10"," 100.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-12"," 104.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-13"," 102.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-14"," 102.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-15"," 101.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-16"," 100.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-17"," 101.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-18","  95.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-19"," 100.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-20"," 102.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-21"," 102.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-22","  92.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-23"," 100.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-24","  92.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-25","  95.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-26","  95.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-27"," 100.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-28"," 101.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-29"," 103.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-04-30","  96.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-02","  97.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-03","  93.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-04","  98.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-05","  97.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-06"," 102.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-07"," 100.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-08","  90.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-09","  95.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-10","  96.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-11","  99.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-12","  86.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-13","  85.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-14","  78.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-15","  95.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-16","  96.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-17","  94.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-18","  88.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-19"," 102.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-20"," 101.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-21","  93.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-22","  91.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-23","  98.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-24","  96.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-25","  83.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-26","  94.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-27","  93.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-28","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-29","  89.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-30","  93.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-05-31","  93.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-01","  92.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-02","  80.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-03","  95.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-04","  93.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-05","  95.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-06","  97.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-07","  87.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-08","  91.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-09","  95.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-11","  83.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-12","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-13","  93.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-14","  83.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-15","  93.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-16","  77.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-18","  87.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-19","  76.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-20","  83.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-21","  82.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-22","  85.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-23","  85.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-24","  83.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-25","  82.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-26","  79.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-27","  85.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-28","  88.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-29","  79.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-06-30","  85.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-01","  75.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-02","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-03","  83.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-04","  83.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-05","  88.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-06","  88.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-07","  80.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-08","  88.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-09","  90.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-10","  87.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-11","  88.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-12","  87.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-13","  90.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-14","  82.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-15","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-16","  76.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-17","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-19","  85.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-20","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-21","  82.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-22","  86.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-23","  89.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-24","  86.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-26","  81.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-27","  77.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-29","  86.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-07-30","  84.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-03","  83.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-04","  84.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-05","  79.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-06","  83.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-07","  86.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-08","  73.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-09","  82.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-10","  87.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-11","  76.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-12","  80.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-13","  87.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-14","  78.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-15","  85.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-16","  86.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-17","  81.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-18","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-19","  76.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-20","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-21","  79.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-22","  83.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-23","  82.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-24","  77.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-25","  81.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-26","  83.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-27","  86.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-28","  83.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-29","  85.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-30","  79.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-08-31","  86.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-01","  83.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-02","  83.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-03","  81.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-04","  81.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-05","  87.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-06","  83.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-07","  84.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-08","  82.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-09","  87.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-10","  77.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-11","  85.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-12","  84.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-13","  82.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-14","  82.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-15","  85.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-16","  85.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-17","  87.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-18","  82.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-19","  88.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-20","  91.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-24","  82.4"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-26","  89.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-28","  83.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-29","  85.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-09-30","  80.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-01","  87.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-02","  86.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-03","  86.8"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-04","  87.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-05","  90.3"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-06","  90.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-07","  91.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-08","  94.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-09","  93.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-10","  87.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-11","  94.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-12","  90.1"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-13","  93.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-14","  89.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-15","  93.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-16","  93.9"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-17","  94.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-18","  95.2"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-19","  94.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-20","  93.7"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-21","  94.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-22","  96.0"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-23","  95.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-24","  92.5"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-25","  90.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-26","  92.6"
"64851099999","SALAK, CM","10.451392","14.257361","423.97","2018-10-27","  89.9"
