"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"27 Jun 2001","US Dollar","USDGHS","7,035.0000","7,262.4500","7,148.7250"
"28 Jun 2001","US Dollar","USDGHS","7,036.8200","7,263.3600","7,150.0900"
"29 Jun 2001","US Dollar","USDGHS","7,173.0400","7,282.5100","7,227.7750"
"03 Jul 2001","US Dollar","USDGHS","7,027.7300","7,263.4500","7,145.5900"
"04 Jul 2001","US Dollar","USDGHS","7,037.0000","7,263.4500","7,150.2250"
"05 Jul 2001","US Dollar","USDGHS","7,032.4500","7,263.4500","7,147.9500"
"06 Jul 2001","US Dollar","USDGHS","7,022.9100","7,252.7300","7,137.8200"
"09 Jul 2001","US Dollar","USDGHS","7,022.0900","7,261.6400","7,141.8650"
"10 Jul 2001","US Dollar","USDGHS","7,012.9100","7,260.6400","7,136.7750"
"11 Jul 2001","US Dollar","USDGHS","7,000.2700","7,253.2700","7,126.7700"
"12 Jul 2001","US Dollar","USDGHS","6,988.1800","7,234.1800","7,111.1800"
"13 Jul 2001","US Dollar","USDGHS","6,988.1800","7,234.1800","7,111.1800"
"16 Jul 2001","US Dollar","USDGHS","6,987.0900","7,240.8200","7,113.9550"
"17 Jul 2001","US Dollar","USDGHS","6,987.0000","7,231.4500","7,109.2250"
"18 Jul 2001","US Dollar","USDGHS","6,982.4500","7,228.7300","7,105.5900"
"19 Jul 2001","US Dollar","USDGHS","6,982.0000","7,228.5500","7,105.2750"
"20 Jul 2001","US Dollar","USDGHS","6,991.0900","7,242.1800","7,116.6350"
"23 Jul 2001","US Dollar","USDGHS","6,991.9100","7,240.6400","7,116.2750"
"24 Jul 2001","US Dollar","USDGHS","6,992.0000","7,236.0000","7,114.0000"
"25 Jul 2001","US Dollar","USDGHS","6,992.0000","7,232.8200","7,112.4100"
"26 Jul 2001","US Dollar","USDGHS","6,992.0000","7,232.5500","7,112.2750"
"27 Jul 2001","US Dollar","USDGHS","6,992.0000","7,232.5500","7,112.2750"
"30 Jul 2001","US Dollar","USDGHS","6,992.0000","7,232.5500","7,112.2750"
"31 Jul 2001","US Dollar","USDGHS","6,992.0000","7,232.5500","7,112.2750"
"01 Aug 2001","US Dollar","USDGHS","6,992.0000","7,228.0000","7,110.0000"
"02 Aug 2001","US Dollar","USDGHS","6,992.0000","7,227.5500","7,109.7750"
"03 Aug 2001","US Dollar","USDGHS","6,992.0000","7,228.4500","7,110.2250"
"06 Aug 2001","US Dollar","USDGHS","6,992.0000","7,228.4500","7,110.2250"
"07 Aug 2001","US Dollar","USDGHS","6,992.0000","7,227.5500","7,109.7750"
"08 Aug 2001","US Dollar","USDGHS","6,981.0900","7,225.7300","7,103.4100"
"09 Aug 2001","US Dollar","USDGHS","6,984.6400","7,225.5500","7,105.0950"
"10 Aug 2001","US Dollar","USDGHS","6,985.0000","7,225.5500","7,105.2750"
"13 Aug 2001","US Dollar","USDGHS","6,985.0000","7,225.5500","7,105.2750"
"14 Aug 2001","US Dollar","USDGHS","6,991.3600","7,225.5500","7,108.4550"
"15 Aug 2001","US Dollar","USDGHS","6,991.9100","7,221.0000","7,106.4550"
"16 Aug 2001","US Dollar","USDGHS","6,992.0000","7,220.5500","7,106.2750"
"17 Aug 2001","US Dollar","USDGHS","6,991.0900","7,219.6400","7,105.3650"
"20 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"21 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"22 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"23 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"24 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"27 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"28 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"29 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"30 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"31 Aug 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"03 Sep 2001","US Dollar","USDGHS","6,991.0000","7,219.5500","7,105.2750"
"04 Sep 2001","US Dollar","USDGHS","6,991.0000","7,224.0900","7,107.5450"
"05 Sep 2001","US Dollar","USDGHS","6,991.0000","7,224.4500","7,107.7250"
"06 Sep 2001","US Dollar","USDGHS","6,995.5500","7,224.4500","7,110.0000"
"07 Sep 2001","US Dollar","USDGHS","6,995.5500","7,224.4500","7,110.0000"
"10 Sep 2001","US Dollar","USDGHS","6,996.0000","7,224.4500","7,110.2250"
"11 Sep 2001","US Dollar","USDGHS","6,996.0000","7,219.9100","7,107.9550"
"12 Sep 2001","US Dollar","USDGHS","6,996.0000","7,215.0000","7,105.5000"
"13 Sep 2001","US Dollar","USDGHS","6,986.9100","7,208.6400","7,097.7750"
"14 Sep 2001","US Dollar","USDGHS","6,986.0900","7,207.6400","7,096.8650"
