"Date","Price","Open","High","Low","Vol.","Change %"
"2021-07-27","552.500","559.180","564.130","554.440","4.24K","-1.10%"
"2021-07-28","552.000","556.000","559.895","554.500","0.15K","-0.09%"
"2021-07-29","553.580","555.500","557.450","551.605","0.33K","0.29%"
"2021-07-30","552.000","553.965","556.545","551.280","1.01K","-0.29%"
"2021-08-02","548.000","555.500","557.035","551.500","0.03K","-0.72%"
"2021-08-03","548.750","551.500","552.250","551.400","0.02K","0.14%"
"2021-08-04","548.000","552.250","552.375","551.000","0.02K","-0.14%"
"2021-08-05","551.200","551.500","554.280","551.380","0.02K","0.58%"
"2021-08-06","551.500","553.750","555.320","553.750","0.02K","0.05%"
"2021-08-09","551.480","555.000","559.145","554.280","0.03K","0.00%"
"2021-08-10","551.500","554.980","564.130","554.980","0.10K","0.00%"
"2021-08-11","556.510","555.000","560.485","555.000","0.01K","0.91%"
"2021-08-12","556.750","560.250","563.315","558.450","0.13K","0.04%"
"2021-08-13","555.500","560.250","560.305","559.000","0.01K","-0.22%"
"2021-08-16","557.000","559.000","560.500","556.525","0.03K","0.27%"
"2021-08-17","557.260","560.250","560.560","556.500","0.02K","0.05%"
"2021-08-18","556.750","560.250","565.115","558.500","0.36K","-0.09%"
"2021-08-19","556.000","560.250","568.020","558.375","0.29K","-0.13%"
"2021-08-20","558.000","559.250","565.045","559.250","0.26K","0.36%"
"2021-08-23","556.750","561.500","561.500","559.500","0.02K","-0.22%"
"2021-08-24","555.580","560.250","560.875","558.750","0.02K","-0.21%"
"2021-08-25","555.000","559.000","559.885","557.485","0.02K","-0.10%"
"2021-08-26","555.000","558.500","559.055","557.000","0.02K","0.00%"
"2021-08-27","553.750","558.500","560.500","557.250","0.02K","-0.23%"
"2021-08-30","552.500","557.250","558.610","556.000","0.02K","-0.23%"
"2021-08-31","552.500","556.000","556.305","554.700","0.01K","0.00%"
"2021-09-01","552.500","556.000","556.805","555.315","0.02K","0.00%"
"2021-09-02","552.500","556.000","558.500","553.800","0.02K","0.00%"
"2021-09-03","548.750","556.000","556.000","551.875","0.02K","-0.68%"
"2021-09-06","548.750","552.250","561.795","552.250","4.33K","0.00%"
"2021-09-07","550.240","552.250","554.115","551.875","0.01K","0.27%"
"2021-09-08","551.680","552.250","555.395","551.875","0.01K","0.26%"
"2021-09-09","551.570","554.000","555.790","554.000","0.02K","-0.02%"
"2021-09-10","551.790","554.000","555.450","553.750","0.02K","0.04%"
"2021-09-13","553.250","554.000","564.985","553.750","0.76K","0.26%"
"2021-09-14","552.050","556.750","560.695","555.025","0.13K","-0.22%"
"2021-09-15","559.630","555.550","562.725","554.125","1.06K","1.37%"
"2021-09-16","552.750","560.645","562.500","554.000","0.87K","-1.23%"
"2021-09-17","555.510","556.250","558.755","556.250","0.02K","0.50%"
"2021-09-20","558.520","557.000","567.910","557.000","1.19K","0.54%"
"2021-09-21","556.000","560.000","563.670","559.000","0.33K","-0.45%"
"2021-09-22","566.930","559.500","568.690","559.000","33.40K","1.97%"
"2021-09-23","556.750","568.515","568.765","559.500","24.64K","-1.80%"
"2021-09-24","555.000","560.250","566.655","558.000","0.08K","-0.31%"
"2021-09-27","555.250","558.750","562.280","558.000","0.02K","0.05%"
"2021-09-28","558.250","558.750","566.355","558.625","0.15K","0.54%"
"2021-09-29","558.000","561.750","567.570","559.500","0.09K","-0.04%"
"2021-09-30","557.500","562.000","573.015","559.000","0.67K","-0.09%"
"2021-10-01","562.750","561.000","567.080","560.250","0.02K","0.94%"
"2021-10-04","561.750","566.250","572.260","559.500","0.25K","-0.18%"
"2021-10-05","562.000","565.250","567.000","564.500","0.02K","0.04%"
"2021-10-06","563.500","565.500","573.755","565.000","1.15K","0.27%"
"2021-10-07","568.040","567.000","572.490","567.000","1.00K","0.81%"
"2021-10-08","565.000","567.000","572.065","566.750","0.05K","-0.54%"
"2021-10-11","564.750","568.250","574.340","568.250","1.29K","-0.04%"
"2021-10-12","563.250","568.250","570.540","565.500","0.05K","-0.27%"
"2021-10-13","564.500","566.750","572.315","566.125","0.19K","0.22%"
"2021-10-14","562.590","568.000","568.500","564.000","0.02K","-0.34%"
"2021-10-15","562.860","565.000","573.500","564.000","2.60K","0.05%"
"2021-10-18","561.000","565.000","569.745","564.000","0.08K","-0.33%"
"2021-10-19","562.250","564.500","566.185","563.950","0.03K","0.22%"
"2021-10-20","561.000","565.750","568.595","564.000","0.04K","-0.22%"
"2021-10-21","561.550","564.705","571.900","562.500","1.30K","0.10%"
"2021-10-22","561.630","563.500","568.925","563.500","0.15K","0.01%"
"2021-10-25","560.670","563.550","568.790","560.500","0.28K","-0.17%"
"2021-10-26","562.250","561.000","567.000","561.000","0.01K","0.28%"
"2021-10-27","569.340","565.750","575.435","565.250","0.94K","1.26%"
"2021-10-28","562.000","569.690","573.155","564.375","2.33K","-1.29%"
"2021-10-29","558.750","568.305","568.305","562.250","0.02K","-0.58%"
"2021-11-01","561.380","562.250","566.035","561.500","0.03K","0.47%"
"2021-11-02","570.470","562.250","573.545","562.250","0.95K","1.62%"
"2021-11-03","568.950","570.895","571.710","564.750","1.44K","-0.27%"
"2021-11-04","571.710","569.225","573.370","565.875","1.99K","0.49%"
"2021-11-05","564.000","572.130","574.145","566.000","1.62K","-1.35%"
"2021-11-08","570.080","567.500","573.970","566.375","6.15K","1.08%"
"2021-11-09","569.730","570.905","574.245","565.250","7.87K","-0.06%"
"2021-11-10","575.640","570.630","576.475","565.750","2.82K","1.04%"
"2021-11-11","568.000","576.270","577.580","566.750","1.65K","-1.33%"
"2021-11-12","570.770","571.500","578.045","570.735","0.29K","0.49%"
"2021-11-15","569.000","573.000","573.000","571.500","0.02K","-0.31%"
